"habitat"	"plot"	"subplot"	"family"	"species"	"individuals_terrestrial_0.5m"	"individuals_terrestrial_1.5m"	"individuals_epiphytic_0.5m"	"individuals_epiphytic_1.5m"
"pine_plantation"	"P4"	130	"Dennstaedtiaceae"	"Mucura_tenera"	10	15	0	0
"pine_plantation"	"P4"	130	"Blechnaceae"	"Blechnum_austrobrasilianum"	6	18	0	0
"pine_plantation"	"P4"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	8	0	0
"pine_plantation"	"P4"	140	"Blechnaceae"	"Blechnum_austrobrasilianum"	6	19	0	0
"pine_plantation"	"P4"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	0	0	0
"pine_plantation"	"P4"	140	"Blechnaceae"	"Blechnum_auriculatum"	0	15	0	0
"pine_plantation"	"P4"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	0	0	0
"pine_plantation"	"P4"	150	"Thelypteridaceae"	"Amauropelta_decurtata"	6	1	0	0
"pine_plantation"	"P4"	150	"Blechnaceae"	"Blechnum_austrobrasilianum"	8	15	0	0
"pine_plantation"	"P4"	150	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"pine_plantation"	"P4"	150	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	0	0	0
"pine_plantation"	"P5"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	12	0	0
"pine_plantation"	"P5"	0	"Thelypteridaceae"	"Amauropelta_decurtata"	12	25	0	0
"pine_plantation"	"P5"	0	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	1	0	0
"pine_plantation"	"P5"	0	"Thelypteridaceae"	"Christella_dentata"	0	4	0	0
"pine_plantation"	"P5"	0	"Blechnaceae"	"Blechnum_auriculatum"	0	1	0	0
"pine_plantation"	"P5"	0	"Blechnaceae"	"Blechnum_austrobrasilianum"	16	24	0	0
"pine_plantation"	"P5"	0	"Thelypteridaceae"	"Amauropelta_rivularioides"	0	5	0	0
"pine_plantation"	"P5"	10	"Thelypteridaceae"	"Amauropelta_decurtata"	19	31	0	0
"pine_plantation"	"P5"	10	"Blechnaceae"	"Blechnum_austrobrasilianum"	9	10	0	0
"pine_plantation"	"P5"	10	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P5"	10	"Thelypteridaceae"	"Amauropelta_rivularioides"	7	21	0	0
"pine_plantation"	"P5"	10	"Thelypteridaceae"	"Christella_dentata"	0	10	0	0
"pine_plantation"	"P5"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	17	0	0
"pine_plantation"	"P5"	10	"Anemiaceae"	"Anemia_phyllitidis"	1	0	0	0
"pine_plantation"	"P5"	20	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	3	0	0
"pine_plantation"	"P5"	20	"Thelypteridaceae"	"Amauropelta_rivularioides"	3	16	0	0
"pine_plantation"	"P5"	20	"Dennstaedtiaceae"	"Mucura_tenera"	0	3	0	0
"pine_plantation"	"P5"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	11	0	0
"pine_plantation"	"P5"	20	"Thelypteridaceae"	"Amauropelta_decurtata"	7	3	0	0
"pine_plantation"	"P5"	20	"Thelypteridaceae"	"Amauropelta_recumbens"	3	7	0	0
"pine_plantation"	"P5"	30	"Thelypteridaceae"	"Amauropelta_rivularioides"	24	28	0	0
"pine_plantation"	"P5"	30	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P5"	30	"Dennstaedtiaceae"	"Mucura_tenera"	1	8	0	0
"pine_plantation"	"P5"	30	"Blechnaceae"	"Blechnum_austrobrasilianum"	8	15	0	0
"pine_plantation"	"P5"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	7	0	0
"pine_plantation"	"P5"	40	"Thelypteridaceae"	"Amauropelta_rivularioides"	10	23	0	0
"pine_plantation"	"P5"	40	"Blechnaceae"	"Blechnum_austrobrasilianum"	4	3	0	0
"pine_plantation"	"P5"	40	"Dryopteridaceae"	"Polystichum_platylepis"	0	3	0	0
"pine_plantation"	"P5"	40	"Anemiaceae"	"Anemia_phyllitidis"	1	1	0	0
"pine_plantation"	"P5"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"pine_plantation"	"P5"	40	"Dennstaedtiaceae"	"Mucura_tenera"	0	1	0	0
"pine_plantation"	"P5"	50	"Thelypteridaceae"	"Amauropelta_rivularioides"	3	4	0	0
"pine_plantation"	"P5"	50	"Dryopteridaceae"	"Polystichum_platylepis"	1	2	0	0
"pine_plantation"	"P5"	50	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	1	0	0
"pine_plantation"	"P5"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	14	0	0
"pine_plantation"	"P5"	50	"Dennstaedtiaceae"	"Mucura_tenera"	2	3	0	0
"pine_plantation"	"P5"	50	"Anemiaceae"	"Anemia_phyllitidis"	1	0	0	0
"pine_plantation"	"P5"	60	"Thelypteridaceae"	"Amauropelta_rivularioides"	0	1	0	0
"pine_plantation"	"P5"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	7	2	0	0
"pine_plantation"	"P5"	60	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	3	0	0
"pine_plantation"	"P5"	60	"Thelypteridaceae"	"Christella_hispidula"	1	2	0	0
"pine_plantation"	"P5"	60	"Anemiaceae"	"Anemia_phyllitidis"	1	0	0	0
"pine_plantation"	"P5"	60	"Dryopteridaceae"	"Polystichum_platylepis"	0	2	0	0
"pine_plantation"	"P5"	60	"Pteridaceae"	"Pteris_deflexa"	0	5	0	0
"pine_plantation"	"P5"	60	"Thelypteridaceae"	"Amauropelta_rivularioides"	1	3	0	0
"pine_plantation"	"P5"	60	"Thelypteridaceae"	"Amauropelta_decurtata"	0	1	0	0
"pine_plantation"	"P5"	70	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	4	0	0
"pine_plantation"	"P5"	70	"Dryopteridaceae"	"Polystichum_platylepis"	0	3	0	0
"pine_plantation"	"P5"	70	"Thelypteridaceae"	"Amauropelta_rivularioides"	7	3	0	0
"pine_plantation"	"P5"	70	"Thelypteridaceae"	"Christella_dentata"	0	2	0	0
"pine_plantation"	"P5"	70	"Thelypteridaceae"	"Amauropelta_decurtata"	1	0	0	0
"pine_plantation"	"P5"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	2	0	0
"pine_plantation"	"P5"	80	"Thelypteridaceae"	"Amauropelta_decurtata"	6	13	0	0
"pine_plantation"	"P5"	80	"Thelypteridaceae"	"Amauropelta_rivularioides"	0	1	0	0
"pine_plantation"	"P5"	80	"Thelypteridaceae"	"Christella_hispidula"	0	3	0	0
"pine_plantation"	"P5"	80	"Dennstaedtiaceae"	"Mucura_tenera"	0	1	0	0
"pine_plantation"	"P5"	80	"Thelypteridaceae"	"Amauropelta_rivularioides"	1	2	0	0
"pine_plantation"	"P5"	80	"Blechnaceae"	"Blechnum_austrobrasilianum"	2	0	0	0
"pine_plantation"	"P5"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	3	0	0
"pine_plantation"	"P5"	90	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	0	0	0
"pine_plantation"	"P5"	90	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	4	0	0
"pine_plantation"	"P5"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	5	2	0	0
"pine_plantation"	"P5"	100	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	3	0	0
"pine_plantation"	"P5"	100	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	3	0	0
"pine_plantation"	"P5"	110	"Thelypteridaceae"	"Goniopteris_riograndensis"	2	6	0	0
"pine_plantation"	"P5"	110	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	5	0	0
"pine_plantation"	"P5"	110	"Thelypteridaceae"	"Christella_dentata"	0	2	0	0
"pine_plantation"	"P5"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	8	3	0	0
"pine_plantation"	"P5"	110	"Dennstaedtiaceae"	"Mucura_tenera"	0	1	0	0
"pine_plantation"	"P5"	110	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"pine_plantation"	"P5"	110	"Pteridaceae"	"Adiantopsis_chlorophylla"	10	30	0	0
"pine_plantation"	"P5"	110	"Anemiaceae"	"Anemia_phyllitidis"	0	1	0	0
"pine_plantation"	"P5"	110	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	1	0	0
"pine_plantation"	"P5"	120	"Blechnaceae"	"Blechnum_auriculatum"	1	2	0	0
"pine_plantation"	"P5"	120	"Pteridaceae"	"Adiantopsis_chlorophylla"	4	35	0	0
"pine_plantation"	"P5"	120	"Pteridaceae"	"Pteris_deflexa"	1	0	0	0
"pine_plantation"	"P5"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	7	26	0	0
"pine_plantation"	"P5"	120	"Thelypteridaceae"	"Christella_dentata"	3	3	0	0
"pine_plantation"	"P5"	120	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P5"	120	"Thelypteridaceae"	"Amauropelta_rivularioides"	3	3	0	0
"pine_plantation"	"P5"	130	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	2	0	0
"pine_plantation"	"P5"	130	"Thelypteridaceae"	"Amauropelta_decurtata"	1	20	0	0
"pine_plantation"	"P5"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	3	0	0
"pine_plantation"	"P5"	130	"Thelypteridaceae"	"Amauropelta_rivularioides"	1	1	0	0
"pine_plantation"	"P5"	130	"Pteridaceae"	"Adiantopsis_chlorophylla"	0	1	0	0
"pine_plantation"	"P5"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	9	25	0	0
"pine_plantation"	"P5"	140	"Thelypteridaceae"	"Amauropelta_decurtata"	8	6	0	0
"pine_plantation"	"P5"	140	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P5"	140	"Cyatheaceae"	"Alsophila_setosa"	0	1	0	0
"pine_plantation"	"P5"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	7	0	0
"pine_plantation"	"P5"	150	"Thelypteridaceae"	"Amauropelta_decurtata"	3	13	0	0
"pine_plantation"	"P5"	150	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	4	0	0
"pine_plantation"	"P5"	150	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	2	0	0
"pine_plantation"	"P6"	0	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P6"	0	"Pteridaceae"	"Pteris_deflexa"	2	16	0	0
"pine_plantation"	"P6"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	9	28	0	0
"pine_plantation"	"P6"	0	"Thelypteridaceae"	"Macrothelypteris_torresiana"	0	1	0	0
"pine_plantation"	"P6"	0	"Pteridaceae"	"Adiantum_pseudotinctum"	3	0	0	0
"pine_plantation"	"P6"	0	"Thelypteridaceae"	"Christella_dentata"	2	0	0	0
"pine_plantation"	"P6"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	9	24	0	0
"pine_plantation"	"P6"	10	"Aspleniaceae"	"Asplenium_sellowianum"	1	3	0	0
"pine_plantation"	"P6"	10	"Pteridaceae"	"Pteris_deflexa"	0	13	0	0
"pine_plantation"	"P6"	10	"Pteridaceae"	"Adiantum_pseudotinctum"	9	19	0	0
"pine_plantation"	"P6"	10	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	2	0	0
"pine_plantation"	"P6"	10	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P6"	10	"Anemiaceae"	"Anemia_phyllitidis"	2	0	0	0
"pine_plantation"	"P6"	10	"Pteridaceae"	"Doryopteris_pentagona"	1	0	0	0
"pine_plantation"	"P6"	20	"Pteridaceae"	"Adiantum_pseudotinctum"	1	8	0	0
"pine_plantation"	"P6"	20	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P6"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	13	14	0	0
"pine_plantation"	"P6"	20	"Pteridaceae"	"Pteris_deflexa"	2	18	0	0
"pine_plantation"	"P6"	20	"Thelypteridaceae"	"Macrothelypteris_torresiana"	1	1	0	0
"pine_plantation"	"P6"	20	"Thelypteridaceae"	"Goniopteris_riograndensis"	2	0	0	0
"pine_plantation"	"P6"	30	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	1	0	0
"pine_plantation"	"P6"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	5	6	0	0
"pine_plantation"	"P6"	30	"Pteridaceae"	"Pteris_deflexa"	6	4	0	0
"pine_plantation"	"P6"	30	"Pteridaceae"	"Adiantum_pseudotinctum"	1	7	0	0
"pine_plantation"	"P6"	30	"Thelypteridaceae"	"Christella_dentata"	1	1	0	0
"pine_plantation"	"P6"	30	"Thelypteridaceae"	"Macrothelypteris_torresiana"	2	2	0	0
"pine_plantation"	"P6"	30	"Anemiaceae"	"Anemia_phyllitidis"	1	0	0	0
"pine_plantation"	"P6"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	10	0	0
"pine_plantation"	"P6"	40	"Aspleniaceae"	"Asplenium_sellowianum"	0	1	0	0
"pine_plantation"	"P6"	40	"Thelypteridaceae"	"Macrothelypteris_torresiana"	0	1	0	0
"pine_plantation"	"P6"	40	"Pteridaceae"	"Pteris_deflexa"	1	2	0	0
"pine_plantation"	"P6"	40	"Pteridaceae"	"Adiantum_pseudotinctum"	2	11	0	0
"pine_plantation"	"P6"	40	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P6"	40	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P6"	50	"Aspleniaceae"	"Asplenium_sellowianum"	0	3	0	0
"pine_plantation"	"P6"	50	"Pteridaceae"	"Adiantum_pseudotinctum"	2	7	0	0
"pine_plantation"	"P6"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	4	0	0
"pine_plantation"	"P6"	50	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P6"	50	"Pteridaceae"	"Pteris_deflexa"	4	2	0	0
"pine_plantation"	"P6"	50	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P6"	60	"Pteridaceae"	"Pteris_deflexa"	5	9	0	0
"pine_plantation"	"P6"	60	"Pteridaceae"	"Adiantum_pseudotinctum"	1	1	0	0
"pine_plantation"	"P6"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	6	2	0	0
"pine_plantation"	"P6"	60	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P6"	60	"Dennstaedtiaceae"	"Mucura_tenera"	0	2	0	0
"pine_plantation"	"P6"	60	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"pine_plantation"	"P6"	60	"Thelypteridaceae"	"Amauropelta_decurtata"	1	0	0	0
"pine_plantation"	"P6"	70	"Dennstaedtiaceae"	"Mucura_tenera"	1	2	0	0
"pine_plantation"	"P6"	70	"Pteridaceae"	"Pteris_deflexa"	7	6	0	0
"pine_plantation"	"P6"	70	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	6	0	0
"pine_plantation"	"P6"	70	"Aspleniaceae"	"Asplenium_sellowianum"	1	4	0	0
"pine_plantation"	"P6"	70	"Pteridaceae"	"Adiantum_pseudotinctum"	1	0	0	0
"pine_plantation"	"P6"	80	"Aspleniaceae"	"Asplenium_sellowianum"	2	2	0	0
"pine_plantation"	"P6"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	17	0	0
"pine_plantation"	"P6"	80	"Pteridaceae"	"Pteris_deflexa"	1	3	0	0
"pine_plantation"	"P6"	90	"Pteridaceae"	"Pteris_deflexa"	1	4	0	0
"pine_plantation"	"P6"	90	"Aspleniaceae"	"Asplenium_sellowianum"	2	5	0	0
"pine_plantation"	"P6"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	8	0	0
"pine_plantation"	"P6"	100	"Aspleniaceae"	"Asplenium_sellowianum"	2	2	0	0
"pine_plantation"	"P6"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	6	0	0
"pine_plantation"	"P6"	100	"Pteridaceae"	"Pteris_deflexa"	1	2	0	0
"pine_plantation"	"P6"	110	"Pteridaceae"	"Pteris_deflexa"	3	7	0	0
"pine_plantation"	"P6"	110	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	1	0	0
"pine_plantation"	"P6"	110	"Aspleniaceae"	"Asplenium_sellowianum"	5	11	0	0
"pine_plantation"	"P6"	110	"Pteridaceae"	"Adiantum_pseudotinctum"	1	0	0	0
"pine_plantation"	"P6"	110	"Polypodiaceae"	"Campyloneurum_nitidum"	0	4	0	0
"pine_plantation"	"P6"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	4	0	0
"pine_plantation"	"P6"	120	"Aspleniaceae"	"Asplenium_sellowianum"	2	1	0	0
"pine_plantation"	"P6"	120	"Polypodiaceae"	"Campyloneurum_nitidum"	0	3	0	0
"pine_plantation"	"P6"	120	"Pteridaceae"	"Pteris_deflexa"	0	2	0	0
"pine_plantation"	"P6"	120	"Dennstaedtiaceae"	"Mucura_tenera"	1	2	0	0
"pine_plantation"	"P6"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	4	0	0
"pine_plantation"	"P6"	130	"Pteridaceae"	"Pteris_deflexa"	2	2	0	0
"pine_plantation"	"P6"	130	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P6"	130	"Aspleniaceae"	"Asplenium_sellowianum"	0	2	0	0
"pine_plantation"	"P6"	140	"Aspleniaceae"	"Asplenium_sellowianum"	1	1	0	0
"pine_plantation"	"P6"	140	"Pteridaceae"	"Pteris_deflexa"	2	4	0	0
"pine_plantation"	"P6"	140	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P6"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	8	0	0
"pine_plantation"	"P6"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	11	14	0	0
"pine_plantation"	"P6"	150	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	1	0	0
"pine_plantation"	"P6"	150	"Pteridaceae"	"Pteris_deflexa"	1	6	0	0
